clip,species,probability
B_20090324_063100.wav,1,0
B_20090324_063100.wav,2,0
B_20090324_063100.wav,3,0
B_20090324_063100.wav,4,0
B_20090324_063100.wav,5,0
B_20090324_063100.wav,6,1
B_20090324_063100.wav,7,0
B_20090324_063100.wav,8,1
B_20090324_063100.wav,9,0
B_20090324_063100.wav,10,0
B_20090324_063100.wav,11,0
B_20090324_063100.wav,12,1
B_20090324_063100.wav,13,0
B_20090324_063100.wav,14,0
B_20090324_063100.wav,15,0
B_20090324_063100.wav,16,0
B_20090324_063100.wav,17,0
B_20090324_063100.wav,18,0
B_20090324_063100.wav,19,0
B_20090324_063100.wav,20,0
B_20090324_063100.wav,21,0
B_20090324_063100.wav,22,0
B_20090324_063100.wav,23,0
B_20090324_063100.wav,24,0
B_20090324_063100.wav,25,0
B_20090324_063100.wav,26,0
B_20090324_063100.wav,27,0
B_20090324_063100.wav,28,0
B_20090324_063100.wav,29,0
B_20090324_063100.wav,30,0
B_20090324_063100.wav,31,0
B_20090324_063100.wav,32,1
B_20090324_063100.wav,33,1
B_20090324_063100.wav,34,1
B_20090324_063100.wav,35,0
B_20090326_062700.wav,1,0.751585114307136814559839876893
B_20090326_062700.wav,2,0.970109519801994446552839690412
B_20090326_062700.wav,3,0.000000000000000000000000000000
B_20090326_062700.wav,4,0.849284058877489811401062524965
B_20090326_062700.wav,5,0.627733123738678622238751358964
B_20090326_062700.wav,6,0.729752054361750501776384680852
B_20090326_062700.wav,7,0.755346196062126495895938660396
B_20090326_062700.wav,8,0.999217050188942801369762491959
B_20090326_062700.wav,9,0.921941535427883707143337232992
B_20090326_062700.wav,10,0.710778993698271355228257561976
B_20090326_062700.wav,11,0.923962809316022370964560650464
B_20090326_062700.wav,12,0.747921936017341693059279350564
B_20090326_062700.wav,13,0.742914605056215759937288112269
B_20090326_062700.wav,14,0.685852592537558258811714040348
B_20090326_062700.wav,15,0.711530907149142244350059627322
B_20090326_062700.wav,16,0.713736948421042516343959505321
B_20090326_062700.wav,17,0.000000000000000000000000000000
B_20090326_062700.wav,18,0.832428882352509003084151117946
B_20090326_062700.wav,19,0.745488773048902819695626931207
B_20090326_062700.wav,20,0.967255385803071798811458847922
B_20090326_062700.wav,21,0.500487243257608183100160204049
B_20090326_062700.wav,22,0.867066410816034083275383181899
B_20090326_062700.wav,23,0.966530943902652261989771886874
B_20090326_062700.wav,24,0.510184190517993796376572390727
B_20090326_062700.wav,25,0.000000000000000000000000000000
B_20090326_062700.wav,26,0.927348871317709932959871821367
B_20090326_062700.wav,27,0.833059954843616168318476411514
B_20090326_062700.wav,28,0.835133941328709106244332360802
B_20090326_062700.wav,29,0.000000000000000000000000000000
B_20090326_062700.wav,30,0.635588621439718282069009092083
B_20090326_062700.wav,31,0.787450207257325840437545139139
B_20090326_062700.wav,32,0.998041565449178325053480875795
B_20090326_062700.wav,33,0.976860385799493524672243438545
B_20090326_062700.wav,34,0.692413669694101674423336589825
B_20090326_062700.wav,35,0.788688070892999748551233096805
B_20090328_062300.wav,1,0.712553563742778561795887526387
B_20090328_062300.wav,2,0.964062634551511421499014886649
B_20090328_062300.wav,3,0.000000000000000000000000000000
B_20090328_062300.wav,4,0.537113753483827283119467210781
B_20090328_062300.wav,5,0.250019157926362978194845254620
B_20090328_062300.wav,6,0.589818731607663737648294954852
B_20090328_062300.wav,7,0.774722355953220809254844425595
B_20090328_062300.wav,8,0.998657332026354538356827106327
B_20090328_062300.wav,9,0.914632815692430600762463654974
B_20090328_062300.wav,10,0.699237180461754426197273915022
B_20090328_062300.wav,11,0.699630273536423152869190289493
B_20090328_062300.wav,12,0.686309407416034744642274745274
B_20090328_062300.wav,13,0.477473000776095002350984941586
B_20090328_062300.wav,14,0.708347493107763570563406574365
B_20090328_062300.wav,15,0.780533416205914765129136867472
B_20090328_062300.wav,16,0.595407944101719044383003165422
B_20090328_062300.wav,17,0.000000000000000000000000000000
B_20090328_062300.wav,18,0.756585504729713864691120761563
B_20090328_062300.wav,19,0.513155685167010156000344522909
B_20090328_062300.wav,20,0.968529837073062060959216523770
B_20090328_062300.wav,21,0.129774684912249638202297319367
B_20090328_062300.wav,22,0.743457895948463787227922239254
B_20090328_062300.wav,23,0.943612493183990874712208096753
B_20090328_062300.wav,24,0.660857073766405678227897624311
B_20090328_062300.wav,25,0.000000000000000000000000000000
B_20090328_062300.wav,26,0.716616079879553558029670057294
B_20090328_062300.wav,27,0.762386295719583051422318931145
B_20090328_062300.wav,28,0.724489817597151031236535345670
B_20090328_062300.wav,29,0.000000000000000000000000000000
B_20090328_062300.wav,30,0.589057857254158490079021248675
B_20090328_062300.wav,31,0.669070069734156613883158115641
B_20090328_062300.wav,32,0.998076583342783485441884749889
B_20090328_062300.wav,33,0.973732752127873246728029243968
B_20090328_062300.wav,34,0.392010130583378968438523770601
B_20090328_062300.wav,35,0.403609235949402456178347620153
B_20090330_061800.wav,1,0.721937825255722254169654661382
B_20090330_061800.wav,2,0.959169458189309764861718576867
B_20090330_061800.wav,3,0.000000000000000000000000000000
B_20090330_061800.wav,4,0.795954105736033867835033106530
B_20090330_061800.wav,5,0.752921082070909131189750951307
B_20090330_061800.wav,6,0.765357482390908505642812542646
B_20090330_061800.wav,7,0.644397690458151539694142684311
B_20090330_061800.wav,8,0.999159105817868931076475291775
B_20090330_061800.wav,9,0.936931471147561811818604837754
B_20090330_061800.wav,10,0.665196634899044125788236669905
B_20090330_061800.wav,11,0.957197299372715804111066972837
B_20090330_061800.wav,12,0.863778669104934837541520664672
B_20090330_061800.wav,13,0.843951300864926978739788410167
B_20090330_061800.wav,14,0.757825436225628590314329358080
B_20090330_061800.wav,15,0.706139887271404531610130561603
B_20090330_061800.wav,16,0.840643501344809696007587263011
B_20090330_061800.wav,17,0.000000000000000000000000000000
B_20090330_061800.wav,18,0.875897227946496159667333358811
B_20090330_061800.wav,19,0.681331190565126143532381775003
B_20090330_061800.wav,20,0.957135599528213365516648991616
B_20090330_061800.wav,21,0.507426316289528722691670736822
B_20090330_061800.wav,22,0.882485523742579824890697182127
B_20090330_061800.wav,23,0.956231083934623860010049156699
B_20090330_061800.wav,24,0.791314332119799179743324657466
B_20090330_061800.wav,25,0.000000000000000000000000000000
B_20090330_061800.wav,26,0.827945024449176170122655094019
B_20090330_061800.wav,27,0.623425030495148302378538573976
B_20090330_061800.wav,28,0.795246880839677316998859168962
B_20090330_061800.wav,29,0.000000000000000000000000000000
B_20090330_061800.wav,30,0.688421695771833208610246401804
B_20090330_061800.wav,31,0.797264890662831904322160880838
B_20090330_061800.wav,32,0.997534656161807031793387068319
B_20090330_061800.wav,33,0.985107644717833186298605596676
B_20090330_061800.wav,34,0.679818162765912004097401677427
B_20090330_061800.wav,35,0.570950840544670490395162687491
B_20090401_061400.wav,1,0.655211877475808557313996516314
B_20090401_061400.wav,2,0.901417579001091207047124953533
B_20090401_061400.wav,3,0.000000000000000000000000000000
B_20090401_061400.wav,4,0.660061022323336743511390523054
B_20090401_061400.wav,5,0.507557422677084035811390094750
B_20090401_061400.wav,6,0.778600520045694022286397739663
B_20090401_061400.wav,7,0.780643797905829828209789411630
B_20090401_061400.wav,8,0.998272136384390940122557367431
B_20090401_061400.wav,9,0.950334696965794978318342600687
B_20090401_061400.wav,10,0.877556562392601713362694226817
B_20090401_061400.wav,11,0.863904827814093612126100651949
B_20090401_061400.wav,12,0.826749389691135205815442077437
B_20090401_061400.wav,13,0.090397193684468080121519051318
B_20090401_061400.wav,14,0.570658331127432028040402656188
B_20090401_061400.wav,15,0.838613047836387570654892442690
B_20090401_061400.wav,16,0.668962377906607841282493609469
B_20090401_061400.wav,17,0.000000000000000000000000000000
B_20090401_061400.wav,18,0.617411541189393009432251346880
B_20090401_061400.wav,19,0.470825673802881206064796515420
B_20090401_061400.wav,20,0.933166286546821988068245445902
B_20090401_061400.wav,21,0.615212059056219118247099686414
B_20090401_061400.wav,22,0.926926399033260239868070584635
B_20090401_061400.wav,23,0.917844971897259331861107511941
B_20090401_061400.wav,24,0.537453165790432341175630881480
B_20090401_061400.wav,25,0.000000000000000000000000000000
B_20090401_061400.wav,26,0.696133206011958827197361188155
B_20090401_061400.wav,27,0.440997697572467983739841201896
B_20090401_061400.wav,28,0.719931379164164275685777738545
B_20090401_061400.wav,29,0.000000000000000000000000000000
B_20090401_061400.wav,30,0.516490190685603201004028051102
B_20090401_061400.wav,31,0.800303318658527551576753467089
B_20090401_061400.wav,32,0.978052337347735889494515504339
B_20090401_061400.wav,33,0.966035435457222146915512439591
B_20090401_061400.wav,34,0.602981504540890278498466159363
B_20090401_061400.wav,35,0.848908639126881747749564510741
B_20090403_061000.wav,1,0.595387040396866740188386302179
B_20090403_061000.wav,2,0.880630833048071770541298519674
B_20090403_061000.wav,3,0.000000000000000000000000000000
B_20090403_061000.wav,4,0.733385892625813884393437547260
B_20090403_061000.wav,5,0.746674037650350896910822484642
B_20090403_061000.wav,6,0.701394351159190687639011230203
B_20090403_061000.wav,7,0.432029091072560378350431165018
B_20090403_061000.wav,8,0.998740800068639411612991807488
B_20090403_061000.wav,9,0.791201915453301318770229499933
B_20090403_061000.wav,10,0.709550393625921982376780761115
B_20090403_061000.wav,11,0.895332880193691726944393849408
B_20090403_061000.wav,12,0.862514217678473249506510001083
B_20090403_061000.wav,13,0.735334568135093902263577092526
B_20090403_061000.wav,14,0.788690578674090425614906507690
B_20090403_061000.wav,15,0.459793683244059780967916140071
B_20090403_061000.wav,16,0.599247236458810839110356027959
B_20090403_061000.wav,17,0.000000000000000000000000000000
B_20090403_061000.wav,18,0.824759318045986788980883375189
B_20090403_061000.wav,19,0.786614977934354420163742815930
B_20090403_061000.wav,20,0.920792175479620222944276974886
B_20090403_061000.wav,21,0.501882705174304444284416604205
B_20090403_061000.wav,22,0.711713716015908604006767745886
B_20090403_061000.wav,23,0.877364518613507504696258365584
B_20090403_061000.wav,24,0.769967285399366430098666569393
B_20090403_061000.wav,25,0.071976395998654574270858574891
B_20090403_061000.wav,26,0.500437234551951770633593241655
B_20090403_061000.wav,27,0.649995399267104145835105555307
B_20090403_061000.wav,28,0.364526866983125530374820755242
B_20090403_061000.wav,29,0.000000000000000000000000000000
B_20090403_061000.wav,30,0.351456826863278171124704840622
B_20090403_061000.wav,31,0.398306636936242797197849085933
B_20090403_061000.wav,32,0.986896300538761761522721371875
B_20090403_061000.wav,33,0.969201043816450780177262913639
B_20090403_061000.wav,34,0.000000000000000000000000000000
B_20090403_061000.wav,35,0.166931129633109964771620070678
B_20090405_060600.wav,1,0.668779913004729720249486035755
B_20090405_060600.wav,2,0.959235611066209248321001723525
B_20090405_060600.wav,3,0.000000000000000000000000000000
B_20090405_060600.wav,4,0.699187576279583167249143116351
B_20090405_060600.wav,5,0.235678349068602299709596081811
B_20090405_060600.wav,6,0.718213351682524647756622471206
B_20090405_060600.wav,7,0.711266011652609608795216900035
B_20090405_060600.wav,8,0.997288202453151417792298616405
B_20090405_060600.wav,9,0.956087440282927025769765805308
B_20090405_060600.wav,10,0.869494649865360846874295930320
B_20090405_060600.wav,11,0.896582193381348702132527250797
B_20090405_060600.wav,12,0.803198773605005245102006483648
B_20090405_060600.wav,13,0.349179116486492024939991551946
B_20090405_060600.wav,14,0.788717319692220475424448977719
B_20090405_060600.wav,15,0.908051293839865825141544064536
B_20090405_060600.wav,16,0.498266979992225023110563597584
B_20090405_060600.wav,17,0.000000000000000000000000000000
B_20090405_060600.wav,18,0.614183463488196190738221957872
B_20090405_060600.wav,19,0.342094690092429876138169220212
B_20090405_060600.wav,20,0.975329270344380216961610585713
B_20090405_060600.wav,21,0.630776230734784837395068279875
B_20090405_060600.wav,22,0.914220194463983393262651588884
B_20090405_060600.wav,23,0.975142726051544506127299882792
B_20090405_060600.wav,24,0.517361393250969969770380885166
B_20090405_060600.wav,25,0.000000000000000000000000000000
B_20090405_060600.wav,26,0.742288304502726647982058238995
B_20090405_060600.wav,27,0.462630405774059116907892530435
B_20090405_060600.wav,28,0.800332889521360946183392570674
B_20090405_060600.wav,29,0.000000000000000000000000000000
B_20090405_060600.wav,30,0.495357548213588794183692698425
B_20090405_060600.wav,31,0.859657654173083041193592634954
B_20090405_060600.wav,32,0.975667047891679573012879700400
B_20090405_060600.wav,33,0.971992850439071576218452719331
B_20090405_060600.wav,34,0.838981658751263847939583229163
B_20090405_060600.wav,35,0.930256276027533135497549210413
B_20090407_060200.wav,1,0.720644010359181130809247406432
B_20090407_060200.wav,2,0.844501528094225295539843045844
B_20090407_060200.wav,3,0.000000000000000000000000000000
B_20090407_060200.wav,4,0.673894781543987075878021641984
B_20090407_060200.wav,5,0.413127445971195994545155372180
B_20090407_060200.wav,6,0.601933816278659605814027599990
B_20090407_060200.wav,7,0.591083090202852101668895556941
B_20090407_060200.wav,8,0.996437668295183320843477758899
B_20090407_060200.wav,9,0.884750385118856286226218799129
B_20090407_060200.wav,10,0.747570035680104938435874828428
B_20090407_060200.wav,11,0.818657362328042981225451057981
B_20090407_060200.wav,12,0.632453278055699952275858777284
B_20090407_060200.wav,13,0.476634011815777802745230928849
B_20090407_060200.wav,14,0.531868840098106865355021000141
B_20090407_060200.wav,15,0.000000000000000000000000000000
B_20090407_060200.wav,16,0.645965570137212230505951993109
B_20090407_060200.wav,17,0.000000000000000000000000000000
B_20090407_060200.wav,18,0.555492774384096499318275164114
B_20090407_060200.wav,19,0.045119962860541762417199151969
B_20090407_060200.wav,20,0.872830803710771485626196408703
B_20090407_060200.wav,21,0.572955996415836499302542961232
B_20090407_060200.wav,22,0.818107835165256758180873930542
B_20090407_060200.wav,23,0.652452960646227042573741528031
B_20090407_060200.wav,24,0.368895466498673996191826063296
B_20090407_060200.wav,25,0.011850990419562945632492301229
B_20090407_060200.wav,26,0.604660657005613444425762281753
B_20090407_060200.wav,27,0.528235452959101792203000513837
B_20090407_060200.wav,28,0.458863725431391755726906467316
B_20090407_060200.wav,29,0.000000000000000000000000000000
B_20090407_060200.wav,30,0.411854549947510584217980067478
B_20090407_060200.wav,31,0.646093504113018690659941967169
B_20090407_060200.wav,32,0.973903787645873930678419583273
B_20090407_060200.wav,33,0.973542551230184738386697063106
B_20090407_060200.wav,34,0.063258845605214109042435666197
B_20090407_060200.wav,35,0.526442729332358139160419341351
B_20090409_055800.wav,1,0.599202860657576330538631736999
B_20090409_055800.wav,2,0.975767503652484102794062437169
B_20090409_055800.wav,3,0.000000000000000000000000000000
B_20090409_055800.wav,4,0.636570293689560529060145199765
B_20090409_055800.wav,5,0.169244638472930364336832553818
B_20090409_055800.wav,6,0.717022419331793781083206340554
B_20090409_055800.wav,7,0.798881320455383958645256825548
B_20090409_055800.wav,8,0.998143239937440918119193611346
B_20090409_055800.wav,9,0.946154528935890248853013417829
B_20090409_055800.wav,10,0.706188191731946135476505332917
B_20090409_055800.wav,11,0.921392154695213627668692879524
B_20090409_055800.wav,12,0.765333439762534095684998192155
B_20090409_055800.wav,13,0.313194326175041726223469140677
B_20090409_055800.wav,14,0.786925482647819696246926923777
B_20090409_055800.wav,15,0.896217781248008438232943717594
B_20090409_055800.wav,16,0.321293415004486715425002785196
B_20090409_055800.wav,17,0.000000000000000000000000000000
B_20090409_055800.wav,18,0.508430328377473594869684347941
B_20090409_055800.wav,19,0.617650712845321248067875785637
B_20090409_055800.wav,20,0.859995613156204541382976458408
B_20090409_055800.wav,21,0.599409541502682330360585183371
B_20090409_055800.wav,22,0.917050730889842347082208107167
B_20090409_055800.wav,23,0.968790755081367027656824575388
B_20090409_055800.wav,24,0.546176317209426054333221145498
B_20090409_055800.wav,25,0.000000000000000000000000000000
B_20090409_055800.wav,26,0.869437292631571545520330346335
B_20090409_055800.wav,27,0.552103928515705999480189802853
B_20090409_055800.wav,28,0.767288714994266762836616635468
B_20090409_055800.wav,29,0.000000000000000000000000000000
B_20090409_055800.wav,30,0.594505065833483170578688259411
B_20090409_055800.wav,31,0.825470945947410550402878470777
B_20090409_055800.wav,32,0.988203978925353387907648539112
B_20090409_055800.wav,33,0.965213449187722449806869917666
B_20090409_055800.wav,34,0.847098471395063112865386756312
B_20090409_055800.wav,35,0.859914679407918769449281626294
B_20090411_055400.wav,1,0.674583323983546034874336783105
B_20090411_055400.wav,2,0.956916270994371487290663935710
B_20090411_055400.wav,3,0.000000000000000000000000000000
B_20090411_055400.wav,4,0.856051932094684886465074669104
B_20090411_055400.wav,5,0.447460016310888941681866981526
B_20090411_055400.wav,6,0.846639263084446813678596299724
B_20090411_055400.wav,7,0.735707362418269728010500330129
B_20090411_055400.wav,8,0.998883703279068502212112434790
B_20090411_055400.wav,9,0.967383569509242313699814985739
B_20090411_055400.wav,10,0.665510051575982863880653894739
B_20090411_055400.wav,11,0.925329315994501189202026125713
B_20090411_055400.wav,12,0.673503574081642186754947942973
B_20090411_055400.wav,13,0.165716343113935904440836566209
B_20090411_055400.wav,14,0.747719255934542359476324691059
B_20090411_055400.wav,15,0.766867517989718860960124402482
B_20090411_055400.wav,16,0.630720796129516925176972108602
B_20090411_055400.wav,17,0.000000000000000000000000000000
B_20090411_055400.wav,18,0.515983010960775256847909986391
B_20090411_055400.wav,19,0.789172809195891056255334206071
B_20090411_055400.wav,20,0.958894136700280674823204662971
B_20090411_055400.wav,21,0.509639485428920568921284939279
B_20090411_055400.wav,22,0.942583345763912228143510674272
B_20090411_055400.wav,23,0.968756283873572154874409534386
B_20090411_055400.wav,24,0.496053675558422391134172357852
B_20090411_055400.wav,25,0.000000000000000000000000000000
B_20090411_055400.wav,26,0.892151803274075616556615386799
B_20090411_055400.wav,27,0.528513733525071804919548412727
B_20090411_055400.wav,28,0.869044253862792825948702102323
B_20090411_055400.wav,29,0.000000000000000000000000000000
B_20090411_055400.wav,30,0.330592971539661717450542255392
B_20090411_055400.wav,31,0.767967041247306414497586501966
B_20090411_055400.wav,32,0.998307297724887687806472058583
B_20090411_055400.wav,33,0.983592873164856884571349837643
B_20090411_055400.wav,34,0.881295936722460648837795815780
B_20090411_055400.wav,35,0.921755104641675537813227947481
B_20090413_055000.wav,1,0.726303102925109467236097771092
B_20090413_055000.wav,2,0.966617523994539706855277927389
B_20090413_055000.wav,3,0.000000000000000000000000000000
B_20090413_055000.wav,4,0.801539059797372943627635777375
B_20090413_055000.wav,5,0.227765089160743894325378278154
B_20090413_055000.wav,6,0.720136748070659526987924436980
B_20090413_055000.wav,7,0.790436436568578537631424296706
B_20090413_055000.wav,8,0.998203716188763912064985106554
B_20090413_055000.wav,9,0.947526274028464565724050316931
B_20090413_055000.wav,10,0.743680464297341692336829055421
B_20090413_055000.wav,11,0.914159813613065086457254437846
B_20090413_055000.wav,12,0.410713275436602964774124302494
B_20090413_055000.wav,13,0.294410198875818762687117668975
B_20090413_055000.wav,14,0.452700300351884243887923275906
B_20090413_055000.wav,15,0.622437831638883332097123002313
B_20090413_055000.wav,16,0.711692362817701207333698221191
B_20090413_055000.wav,17,0.000000000000000000000000000000
B_20090413_055000.wav,18,0.649357446758636602801573189936
B_20090413_055000.wav,19,0.600198285380537432942560371885
B_20090413_055000.wav,20,0.951629543104548059062608444947
B_20090413_055000.wav,21,0.377553650668303930615365970880
B_20090413_055000.wav,22,0.873001236809195280130779792671
B_20090413_055000.wav,23,0.960021992892048925405390491505
B_20090413_055000.wav,24,0.343668503447473572265380425961
B_20090413_055000.wav,25,0.000000000000000000000000000000
B_20090413_055000.wav,26,0.863621738009115458289954858628
B_20090413_055000.wav,27,0.510112211704935480938161163067
B_20090413_055000.wav,28,0.883322769100826299393247609260
B_20090413_055000.wav,29,0.000000000000000000000000000000
B_20090413_055000.wav,30,0.366439501882163232160394272796
B_20090413_055000.wav,31,0.515367280064748189971624015016
B_20090413_055000.wav,32,0.992700861029115699807334749494
B_20090413_055000.wav,33,0.983555216296973178202733834041
B_20090413_055000.wav,34,0.597764030258631784420231269905
B_20090413_055000.wav,35,0.880839680361196419866587348224
B_20090415_054600.wav,1,0.748217061825590001866714828793
B_20090415_054600.wav,2,0.958572019771327110682079819526
B_20090415_054600.wav,3,0.000000000000000000000000000000
B_20090415_054600.wav,4,0.785364974694180206782334607851
B_20090415_054600.wav,5,0.132383610158443687510043673683
B_20090415_054600.wav,6,0.715028838556650114810508966912
B_20090415_054600.wav,7,0.843050694687389579051739474380
B_20090415_054600.wav,8,0.998417349234618667352947340987
B_20090415_054600.wav,9,0.933286092860783456082174325275
B_20090415_054600.wav,10,0.648462561417797678231522695569
B_20090415_054600.wav,11,0.874007639583723072718157709460
B_20090415_054600.wav,12,0.603488658399302546619935583294
B_20090415_054600.wav,13,0.241966448494827734982948186371
B_20090415_054600.wav,14,0.654000710429491372011057137570
B_20090415_054600.wav,15,0.768959545504744990118695113779
B_20090415_054600.wav,16,0.599992932245692167647632686567
B_20090415_054600.wav,17,0.000000000000000000000000000000
B_20090415_054600.wav,18,0.422969537946444429366010808735
B_20090415_054600.wav,19,0.598834159381187003390323297936
B_20090415_054600.wav,20,0.919799428491964055076834938518
B_20090415_054600.wav,21,0.579096026185088597060257598059
B_20090415_054600.wav,22,0.920145575205050025857644868665
B_20090415_054600.wav,23,0.949600071678110113637671929609
B_20090415_054600.wav,24,0.577364640613885926612169896543
B_20090415_054600.wav,25,0.000000000000000000000000000000
B_20090415_054600.wav,26,0.852378581762802234322862204863
B_20090415_054600.wav,27,0.509685793502941075772127987875
B_20090415_054600.wav,28,0.832961477961761898036741058604
B_20090415_054600.wav,29,0.000000000000000000000000000000
B_20090415_054600.wav,30,0.455139749043286800933572067152
B_20090415_054600.wav,31,0.683777290763046607935393694788
B_20090415_054600.wav,32,0.992326776169297986029960156884
B_20090415_054600.wav,33,0.978907631291452973165689854795
B_20090415_054600.wav,34,0.824038330044611244673546934791
B_20090415_054600.wav,35,0.934122672620056215819772660325
B_20090417_054200.wav,1,0.679094569619822174821877069917
B_20090417_054200.wav,2,0.976387080295168852117626556719
B_20090417_054200.wav,3,0.000000000000000000000000000000
B_20090417_054200.wav,4,0.857804514817959273820235921448
B_20090417_054200.wav,5,0.655260191397998070783614821266
B_20090417_054200.wav,6,0.851999758051767308586477156496
B_20090417_054200.wav,7,0.877470267466724074267858668463
B_20090417_054200.wav,8,0.999448560462238844159799100453
B_20090417_054200.wav,9,0.969010177430679298105076213687
B_20090417_054200.wav,10,0.656675064917376927198233715899
B_20090417_054200.wav,11,0.961483439423143737556642918207
B_20090417_054200.wav,12,0.806990886851410293978403842630
B_20090417_054200.wav,13,0.877495810061986625250085580774
B_20090417_054200.wav,14,0.768675339868370888218862546637
B_20090417_054200.wav,15,0.821754160351128248862551117782
B_20090417_054200.wav,16,0.726344639147435078285752751981
B_20090417_054200.wav,17,0.000000000000000000000000000000
B_20090417_054200.wav,18,0.797940208517527782561273852480
B_20090417_054200.wav,19,0.830304474369933487309936026577
B_20090417_054200.wav,20,0.978305599682553705953580447385
B_20090417_054200.wav,21,0.570156514932482871849117600505
B_20090417_054200.wav,22,0.925090614494737062400986360444
B_20090417_054200.wav,23,0.971211596871298321609344839089
B_20090417_054200.wav,24,0.705380008175927719626940870512
B_20090417_054200.wav,25,0.000000000000000000000000000000
B_20090417_054200.wav,26,0.872483583104108006978094635997
B_20090417_054200.wav,27,0.822423701856564326462262215500
B_20090417_054200.wav,28,0.885822161644404859615065106482
B_20090417_054200.wav,29,0.000000000000000000000000000000
B_20090417_054200.wav,30,0.689035956568840868285974465834
B_20090417_054200.wav,31,0.783524173373335797165850635793
B_20090417_054200.wav,32,0.998996393893466616553666881373
B_20090417_054200.wav,33,0.984255858561390861716233757761
B_20090417_054200.wav,34,0.769087240186467235858458479925
B_20090417_054200.wav,35,0.695187680793893258979210258985
B_20090419_053900.wav,1,0.682324094648508516769425114035
B_20090419_053900.wav,2,0.974397037140069310900969412614
B_20090419_053900.wav,3,0.000000000000000000000000000000
B_20090419_053900.wav,4,0.764316865703787429175974921236
B_20090419_053900.wav,5,0.504562573843924999650312201993
B_20090419_053900.wav,6,0.652002109690818953957602843730
B_20090419_053900.wav,7,0.827164948934907218180967447552
B_20090419_053900.wav,8,0.998979483491860609234436196857
B_20090419_053900.wav,9,0.974058320845127001419427870132
B_20090419_053900.wav,10,0.645603522567813392640800884692
B_20090419_053900.wav,11,0.513169595937238542937564034219
B_20090419_053900.wav,12,0.584424083735629484870344185765
B_20090419_053900.wav,13,0.558087294837009362247215449315
B_20090419_053900.wav,14,0.756254907583770674683876222844
B_20090419_053900.wav,15,0.535932346636516010462969461514
B_20090419_053900.wav,16,0.628393025415612482831306806474
B_20090419_053900.wav,17,0.000000000000000000000000000000
B_20090419_053900.wav,18,0.672483050495216172492973782937
B_20090419_053900.wav,19,0.607633219543926461625460433424
B_20090419_053900.wav,20,0.959055114043814160851297856425
B_20090419_053900.wav,21,0.417679104138493406672694163717
B_20090419_053900.wav,22,0.932975903769531544895698971231
B_20090419_053900.wav,23,0.950892871140757933723364203615
B_20090419_053900.wav,24,0.613004306242360241796518494084
B_20090419_053900.wav,25,0.000000000000000000000000000000
B_20090419_053900.wav,26,0.646004914203395008698294077476
B_20090419_053900.wav,27,0.635001400455229569885773344140
B_20090419_053900.wav,28,0.804479003147193116873836515879
B_20090419_053900.wav,29,0.000000000000000000000000000000
B_20090419_053900.wav,30,0.483083570642147352991457864846
B_20090419_053900.wav,31,0.738917743188990727709608563600
B_20090419_053900.wav,32,0.995703116789492859162180593557
B_20090419_053900.wav,33,0.984462335258609599897283715109
B_20090419_053900.wav,34,0.798398040081207183149558659352
B_20090419_053900.wav,35,0.888072325842545362561963884218
B_20090421_053500.wav,1,0.496267328476251545765762784868
B_20090421_053500.wav,2,0.945545705880147080435449424840
B_20090421_053500.wav,3,0.000000000000000000000000000000
B_20090421_053500.wav,4,0.623407096984972652897738498723
B_20090421_053500.wav,5,0.298550532272088275931309908628
B_20090421_053500.wav,6,0.543089487394464942582317235065
B_20090421_053500.wav,7,0.799120319678525703466220875271
B_20090421_053500.wav,8,0.997079495206689481179296308255
B_20090421_053500.wav,9,0.957693698098215362435325914703
B_20090421_053500.wav,10,0.867528208013814472465696781001
B_20090421_053500.wav,11,0.810887011883250297117342597630
B_20090421_053500.wav,12,0.766812786317845551664618142240
B_20090421_053500.wav,13,0.400281788390223991491723154468
B_20090421_053500.wav,14,0.734569096462274861991659236082
B_20090421_053500.wav,15,0.821048394574706796866792046785
B_20090421_053500.wav,16,0.464840162912570575848292264709
B_20090421_053500.wav,17,0.000000000000000000000000000000
B_20090421_053500.wav,18,0.593604406120064265195424013655
B_20090421_053500.wav,19,0.347533662889998873346542040963
B_20090421_053500.wav,20,0.954502953840079215730440864718
B_20090421_053500.wav,21,0.607754963772823786349874808366
B_20090421_053500.wav,22,0.854688909034826971300446984969
B_20090421_053500.wav,23,0.965213340067014979872794810944
B_20090421_053500.wav,24,0.598859900958775170920489472337
B_20090421_053500.wav,25,0.000000000000000000000000000000
B_20090421_053500.wav,26,0.778933789590460667895399637928
B_20090421_053500.wav,27,0.437247093491962668387884605181
B_20090421_053500.wav,28,0.772768473254913601522275712341
B_20090421_053500.wav,29,0.000000000000000000000000000000
B_20090421_053500.wav,30,0.582338267045738211535876871494
B_20090421_053500.wav,31,0.816729016761120307776877780270
B_20090421_053500.wav,32,0.964410226494251343609676041524
B_20090421_053500.wav,33,0.966375006099714273233303174493
B_20090421_053500.wav,34,0.746971932631644186528774298495
B_20090421_053500.wav,35,0.867287013097577608178312402742
B_20090423_053100.wav,1,0.589244843752245173185144722083
B_20090423_053100.wav,2,0.967697634016645991117400171788
B_20090423_053100.wav,3,0.000000000000000000000000000000
B_20090423_053100.wav,4,0.358235748544088683509301063168
B_20090423_053100.wav,5,0.293649295574952451381989249057
B_20090423_053100.wav,6,0.739927048856439784074723320373
B_20090423_053100.wav,7,0.802562117120233509126592252869
